tick_ms,test_val_a,test_val_b
2854,13.510213851928711,86.48711395263672
2864,13.56021499633789,86.43710327148438
2874,13.61021614074707,86.38709259033203
2884,13.66021728515625,86.33708190917969
2894,13.71021842956543,86.28707122802734
2904,13.76021957397461,86.237060546875
2915,13.810220718383789,86.18704986572266
2925,13.860221862792969,86.13703918457031
2935,13.910223007202148,86.08702850341797
2945,13.960224151611328,86.03701782226562
2955,14.010225296020508,85.98700714111328
2965,14.060226440429688,85.93699645996094
2975,14.110227584838867,85.8869857788086
2985,14.160228729248047,85.83697509765625
2995,14.210229873657227,85.7869644165039
3005,14.260231018066406,85.73695373535156
3015,14.310232162475586,85.68694305419922
3025,14.360233306884766,85.63693237304688
3035,14.410234451293945,85.58692169189453
3046,14.460235595703125,85.53691101074219
3056,14.510236740112305,85.48690032958984
3066,14.560237884521484,85.4368896484375
3076,14.610239028930664,85.38687896728516
3086,14.660240173339844,85.33686828613281
3096,14.710241317749023,85.28685760498047
3106,14.760242462158203,85.23684692382812
3117,14.810243606567383,85.18683624267578
3127,14.860244750976562,85.13682556152344
3137,14.910245895385742,85.0868148803711
3147,14.960247039794922,85.03680419921875
3158,15.010248184204102,84.9867935180664
3168,15.060249328613281,84.93678283691406
3178,15.110250473022461,84.88677215576172
3188,15.16025161743164,84.83676147460938
3198,15.21025276184082,84.78675079345703
3208,15.26025390625,84.73674011230469
3219,15.31025505065918,84.68672943115234
3229,15.36025619506836,84.63671875
3239,15.410257339477539,84.58670806884766
3249,15.460258483886719,84.53669738769531
3259,15.510259628295898,84.48668670654297
3269,15.560260772705078,84.43667602539062
3279,15.610261917114258,84.38666534423828
3289,15.660263061523438,84.33665466308594
3299,15.710264205932617,84.2866439819336
3309,15.760265350341797,84.23663330078125
3319,15.810266494750977,84.1866226196289
3329,15.860267639160156,84.13661193847656
3339,15.910268783569336,84.08660125732422
3349,15.960269927978516,84.03659057617188
3360,16.010271072387695,83.98657989501953
3370,16.060272216796875,83.93656921386719
3380,16.110273361206055,83.88655853271484
3390,16.160274505615234,83.8365478515625
3400,16.210275650024414,83.78653717041016
3410,16.260276794433594,83.73652648925781
3420,16.310277938842773,83.68651580810547
3431,16.360279083251953,83.63650512695312
3441,16.410280227661133,83.58649444580078
3451,16.460281372070312,83.53648376464844
3461,16.510282516479492,83.4864730834961
3471,16.560283660888672,83.43646240234375
3481,16.61028480529785,83.3864517211914
3491,16.66028594970703,83.33644104003906
3502,16.71028709411621,83.28643035888672
3512,16.76028823852539,83.23641967773438
3522,16.81028938293457,83.18640899658203
3532,16.86029052734375,83.13639831542969
3542,16.91029167175293,83.08638763427734
3552,16.96029281616211,83.036376953125
3563,17.01029396057129,82.98636627197266
3573,17.06029510498047,82.93635559082031
3583,17.11029624938965,82.88634490966797
3593,17.160297393798828,82.83633422851562
3603,17.210298538208008,82.78632354736328
3613,17.260299682617188,82.73631286621094
3623,17.310300827026367,82.6863021850586
3634,17.360301971435547,82.63629150390625
3644,17.410303115844727,82.5862808227539
3654,17.460304260253906,82.53627014160156
3664,17.510305404663086,82.48625946044922
3674,17.560306549072266,82.43624877929688
3684,17.610307693481445,82.38623809814453
3694,17.660308837890625,82.33622741699219
3704,17.710309982299805,82.28621673583984
3714,17.760311126708984,82.2362060546875
3724,17.810312271118164,82.18619537353516
3734,17.860313415527344,82.13618469238281
3744,17.910314559936523,82.08617401123047
3754,17.960315704345703,82.03616333007812
3764,18.010316848754883,81.98615264892578
3775,18.060317993164062,81.93614196777344
3785,18.110319137573242,81.8861312866211
3795,18.160320281982422,81.83612060546875
3805,18.2103214263916,81.7861099243164
3815,18.26032257080078,81.73609924316406
3825,18.31032371520996,81.68608856201172
3835,18.36032485961914,81.63607788085938
3845,18.41032600402832,81.58606719970703
3855,18.4603271484375,81.53605651855469
3865,18.51032829284668,81.48604583740234
3876,18.56032943725586,81.43603515625
3886,18.61033058166504,81.38602447509766
3896,18.66033172607422,81.33601379394531
3907,18.7103328704834,81.28600311279297
3917,18.760334014892578,81.23599243164062
3927,18.810335159301758,81.18598175048828
3937,18.860336303710938,81.13597106933594
3947,18.910337448120117,81.0859603881836
3957,18.960338592529297,81.03594970703125
3967,19.010339736938477,80.9859390258789
3978,19.060340881347656,80.93592834472656
3988,19.110342025756836,80.88591766357422
3998,19.160343170166016,80.83590698242188
4008,19.210344314575195,80.78589630126953
4018,19.260345458984375,80.73588562011719
4028,19.310346603393555,80.68587493896484
4038,19.360347747802734,80.6358642578125
4048,19.410348892211914,80.58585357666016
4058,19.460350036621094,80.53584289550781
4068,19.510351181030273,80.48583221435547
4078,19.560352325439453,80.43582153320312
4088,19.610353469848633,80.38581085205078
4098,19.660354614257812,80.33580017089844
4108,19.710355758666992,80.2857894897461
4119,19.760356903076172,80.23577880859375
4129,19.81035804748535,80.1857681274414
4139,19.86035919189453,80.13575744628906
4149,19.91036033630371,80.08574676513672
4159,19.96036148071289,80.03573608398438
4169,20.01036262512207,79.98572540283203
4179,20.06036376953125,79.93571472167969
4190,20.11036491394043,79.88570404052734
4200,20.16036605834961,79.835693359375
4210,20.21036720275879,79.78568267822266
4220,20.26036834716797,79.73567199707031
4230,20.31036949157715,79.68566131591797
4240,20.360370635986328,79.63565063476562
4251,20.410371780395508,79.58563995361328
4261,20.460372924804688,79.53562927246094
4271,20.510374069213867,79.4856185913086
4281,20.560375213623047,79.43560791015625
4292,20.610376358032227,79.3855972290039
4302,20.660377502441406,79.33558654785156
4312,20.710378646850586,79.28557586669922
4322,20.760379791259766,79.23556518554688
4332,20.810380935668945,79.18555450439453
4342,20.860382080078125,79.13554382324219
4352,20.910383224487305,79.08553314208984
4363,20.960384368896484,79.0355224609375
4373,21.010385513305664,78.98551177978516
4383,21.060386657714844,78.93550109863281
4393,21.110387802124023,78.88549041748047
4403,21.160388946533203,78.83547973632812
4413,21.210390090942383,78.78546905517578
4423,21.260391235351562,78.73545837402344
4433,21.310392379760742,78.6854476928711
4443,21.360393524169922,78.63543701171875
4453,21.4103946685791,78.5854263305664
4463,21.46039581298828,78.53541564941406
4473,21.51039695739746,78.48540496826172
4483,21.56039810180664,78.43539428710938
4494,21.61039924621582,78.38538360595703
4504,21.660400390625,78.33537292480469
4514,21.71040153503418,78.28536224365234
4524,21.76040267944336,78.2353515625
4534,21.81040382385254,78.18534088134766
4544,21.86040496826172,78.13533020019531
4554,21.9104061126709,78.08531951904297
4565,21.960407257080078,78.03530883789062
4575,22.010408401489258,77.98529815673828
4585,22.060409545898438,77.93528747558594
4595,22.110410690307617,77.8852767944336
4605,22.160411834716797,77.83526611328125
4615,22.210412979125977,77.7852554321289
4625,22.260414123535156,77.73524475097656
4635,22.310415267944336,77.68523406982422
4645,22.360416412353516,77.63522338867188
4655,22.410417556762695,77.58521270751953
4666,22.460418701171875,77.53520202636719
4676,22.510419845581055,77.48519134521484
4686,22.560420989990234,77.4351806640625
4696,22.610422134399414,77.38516998291016
4706,22.660423278808594,77.33515930175781
4716,22.710424423217773,77.28514862060547
4726,22.760425567626953,77.23513793945312
4736,22.810426712036133,77.18512725830078
4746,22.860427856445312,77.13511657714844
4756,22.910429000854492,77.0851058959961
4766,22.960430145263672,77.03509521484375
4776,23.01043128967285,76.9850845336914
4786,23.06043243408203,76.93507385253906
4796,23.11043357849121,76.88506317138672
4807,23.16043472290039,76.83505249023438
4817,23.21043586730957,76.78504180908203
4827,23.26043701171875,76.73503112792969
4837,23.31043815612793,76.68502044677734
4847,23.36043930053711,76.635009765625
4857,23.41044044494629,76.58499908447266
4867,23.46044158935547,76.53498840332031
4878,23.51044273376465,76.48497772216797
4888,23.560443878173828,76.43496704101562
4898,23.610445022583008,76.38495635986328
4908,23.660446166992188,76.33494567871094
4918,23.710447311401367,76.2849349975586
4928,23.760448455810547,76.23492431640625
4939,23.810449600219727,76.1849136352539
4949,23.860450744628906,76.13490295410156
4959,23.910451889038086,76.08489227294922
4969,23.960453033447266,76.03488159179688
4979,24.010454177856445,75.98487091064453
4989,24.060455322265625,75.93486022949219
4999,24.110456466674805,75.88484954833984
5009,24.160457611083984,75.8348388671875
5019,24.210458755493164,75.78482818603516
5029,24.260459899902344,75.73481750488281
5039,24.310461044311523,75.68480682373047
5050,24.360462188720703,75.63479614257812
5060,24.410463333129883,75.58478546142578
5070,24.460464477539062,75.53477478027344
5080,24.510465621948242,75.4847640991211
5090,24.560466766357422,75.43475341796875
5100,24.6104679107666,75.3847427368164
5110,24.66046905517578,75.33473205566406
5120,24.71047019958496,75.28472137451172
5130,24.76047134399414,75.23471069335938
5140,24.81047248840332,75.18470001220703
5150,24.8604736328125,75.13468933105469
5160,24.91047477722168,75.08467864990234
5170,24.96047592163086,75.03466796875
5181,25.01047706604004,74.98465728759766
5191,25.06047821044922,74.93464660644531
5201,25.1104793548584,74.88463592529297
5211,25.160480499267578,74.83462524414062
5221,25.210481643676758,74.78461456298828
5231,25.260482788085938,74.73460388183594
5241,25.310483932495117,74.6845932006836
5252,25.360485076904297,74.63458251953125
5262,25.410486221313477,74.5845718383789
5272,25.460487365722656,74.53456115722656
5282,25.510488510131836,74.48455047607422
5292,25.560489654541016,74.43453979492188
5302,25.610490798950195,74.38452911376953
5312,25.660491943359375,74.33451843261719
5323,25.710493087768555,74.28450775146484
5333,25.760494232177734,74.2344970703125
5343,25.810495376586914,74.18448638916016
5354,25.860496520996094,74.13447570800781
5364,25.910497665405273,74.08446502685547
5374,25.960498809814453,74.03445434570312
5384,26.010499954223633,73.98444366455078
5395,26.060501098632812,73.93443298339844
5405,26.110502243041992,73.8844223022461
5415,26.160503387451172,73.83441162109375
5425,26.21050453186035,73.7844009399414
5435,26.26050567626953,73.73439025878906
5445,26.31050682067871,73.68437957763672
5456,26.36050796508789,73.63436889648438
5466,26.41050910949707,73.58435821533203
5476,26.46051025390625,73.53434753417969
5486,26.51051139831543,73.48433685302734
5496,26.56051254272461,73.434326171875
5506,26.61051368713379,73.38431549072266
5516,26.66051483154297,73.33430480957031
5526,26.71051597595215,73.28429412841797
5536,26.760517120361328,73.23428344726562
5546,26.810518264770508,73.18427276611328
5556,26.860519409179688,73.13426208496094
5566,26.910520553588867,73.0842514038086
5576,26.960521697998047,73.03424072265625
5586,27.010522842407227,72.9842300415039
5597,27.060523986816406,72.93421936035156
5607,27.110525131225586,72.88420867919922
5617,27.160526275634766,72.83419799804688
5627,27.210527420043945,72.78418731689453
5637,27.260528564453125,72.73417663574219
5647,27.310529708862305,72.68416595458984
5657,27.360530853271484,72.6341552734375
5668,27.410531997680664,72.58414459228516
5678,27.460533142089844,72.53413391113281
5688,27.510534286499023,72.48412322998047
5698,27.560535430908203,72.43411254882812
5708,27.610536575317383,72.38410186767578
5718,27.660537719726562,72.33409118652344
5728,27.710538864135742,72.2840805053711
5739,27.760540008544922,72.23406982421875
5749,27.8105411529541,72.1840591430664
5759,27.86054229736328,72.13404846191406
5770,27.91054344177246,72.08403778076172
5780,27.96054458618164,72.03402709960938
5790,28.01054573059082,71.98401641845703
5800,28.060546875,71.93400573730469
5810,28.11054801940918,71.88399505615234
5820,28.16054916381836,71.833984375
5830,28.21055030822754,71.78397369384766
5841,28.26055145263672,71.73396301269531
5851,28.3105525970459,71.68395233154297
5861,28.360553741455078,71.63394165039062
5871,28.410554885864258,71.58393096923828
5881,28.460556030273438,71.53392028808594
5891,28.510557174682617,71.4839096069336
5901,28.560558319091797,71.43389892578125
5911,28.610559463500977,71.3838882446289
5921,28.660560607910156,71.33387756347656
5931,28.710561752319336,71.28386688232422
5941,28.760562896728516,71.23385620117188
5951,28.810564041137695,71.18384552001953
5961,28.860565185546875,71.13383483886719
5972,28.910566329956055,71.08382415771484
5982,28.960567474365234,71.0338134765625
5992,29.010568618774414,70.98380279541016
6002,29.060569763183594,70.93379211425781
6012,29.110570907592773,70.88378143310547
6022,29.160572052001953,70.83377075195312
6032,29.210573196411133,70.78376007080078
6043,29.260574340820312,70.73374938964844
6053,29.310575485229492,70.6837387084961
6063,29.360576629638672,70.63372802734375
6073,29.41057777404785,70.5837173461914
6083,29.46057891845703,70.53370666503906
6093,29.51058006286621,70.48369598388672
6103,29.56058120727539,70.43368530273438
6114,29.61058235168457,70.38367462158203
6124,29.66058349609375,70.33366394042969
6134,29.71058464050293,70.28365325927734
6145,29.76058578491211,70.233642578125
6155,29.81058692932129,70.18363189697266
6165,29.86058807373047,70.13362121582031
6175,29.91058921813965,70.08361053466797
6185,29.960590362548828,70.03359985351562
6195,30.010591506958008,69.98358917236328
6205,30.060592651367188,69.93357849121094
6216,30.110593795776367,69.8835678100586
6226,30.160594940185547,69.83355712890625
6236,30.210596084594727,69.7835464477539
6246,30.260597229003906,69.73353576660156
6256,30.310598373413086,69.68352508544922
6266,30.360599517822266,69.63351440429688
6276,30.410600662231445,69.58350372314453
6286,30.460601806640625,69.53349304199219
6296,30.510602951049805,69.48348236083984
6306,30.560604095458984,69.4334716796875
6316,30.610605239868164,69.38346099853516
6326,30.660606384277344,69.33345031738281
6336,30.710607528686523,69.28343963623047
6346,30.760608673095703,69.23342895507812
6357,30.810609817504883,69.18341827392578
6367,30.860610961914062,69.13340759277344
6377,30.910612106323242,69.0833969116211
6387,30.960613250732422,69.03338623046875
6397,31.0106143951416,68.9833755493164
6407,31.06061553955078,68.93336486816406
6417,31.11061668395996,68.88335418701172
6428,31.16061782836914,68.83334350585938
6438,31.21061897277832,68.78333282470703
6448,31.2606201171875,68.73332214355469
6459,31.31062126159668,68.68331146240234
6469,31.36062240600586,68.63330078125
6479,31.41062355041504,68.58329010009766
6490,31.46062469482422,68.53327941894531
6500,31.5106258392334,68.48326873779297
6510,31.560626983642578,68.43325805664062
6520,31.610628128051758,68.38324737548828
6530,31.660629272460938,68.33323669433594
6540,31.710630416870117,68.2832260131836
6550,31.760631561279297,68.23321533203125
6561,31.810632705688477,68.1832046508789
6571,31.860633850097656,68.13319396972656
6581,31.910634994506836,68.08318328857422
6591,31.960636138916016,68.03317260742188
6601,32.01063537597656,67.98316192626953
6611,32.06062698364258,67.93315124511719
6621,32.110618591308594,67.88314056396484
6631,32.16061019897461,67.8331298828125
6641,32.210601806640625,67.78311920166016
6651,32.26059341430664,67.73310852050781
6661,32.310585021972656,67.68309783935547
6671,32.36057662963867,67.63308715820312
6681,32.41056823730469,67.58307647705078
6691,32.4605598449707,67.53306579589844
6702,32.51055145263672,67.4830551147461
6712,32.560543060302734,67.43304443359375
6722,32.61053466796875,67.3830337524414
6732,32.660526275634766,67.33302307128906
6742,32.71051788330078,67.28301239013672
6752,32.7605094909668,67.23300170898438
6762,32.81050109863281,67.18299102783203
6773,32.86049270629883,67.13298034667969
6783,32.910484313964844,67.08296966552734
6793,32.96047592163086,67.032958984375
6803,33.010467529296875,66.98294830322266
6813,33.06045913696289,66.93293762207031
6823,33.110450744628906,66.88292694091797
6834,33.16044235229492,66.83291625976562
6844,33.21043395996094,66.78290557861328
6854,33.26042556762695,66.73289489746094
6864,33.31041717529297,66.6828842163086
6874,33.360408782958984,66.63287353515625
6884,33.410400390625,66.5828628540039
6894,33.460391998291016,66.53285217285156
6904,33.51038360595703,66.48284149169922
6914,33.56037521362305,66.43283081054688
6924,33.61036682128906,66.38282012939453
6934,33.66035842895508,66.33280944824219
6945,33.710350036621094,66.28279876708984
6955,33.76034164428711,66.2327880859375
6965,33.810333251953125,66.18277740478516
6975,33.86032485961914,66.13276672363281
6985,33.910316467285156,66.08275604248047
6995,33.96030807495117,66.03274536132812
7006,34.01029968261719,65.98273468017578
7016,34.0602912902832,65.93272399902344
7026,34.11028289794922,65.8827133178711
7036,34.160274505615234,65.83270263671875
7046,34.21026611328125,65.7826919555664
7056,34.260257720947266,65.73268127441406
7066,34.31024932861328,65.68267059326172
7076,34.3602409362793,65.63265991210938
7086,34.41023254394531,65.58264923095703
7096,34.46022415161133,65.53263854980469
7106,34.510215759277344,65.48262786865234
7116,34.56020736694336,65.4326171875
7126,34.610198974609375,65.38260650634766
7136,34.66019058227539,65.33259582519531
7147,34.710182189941406,65.28258514404297
7157,34.76017379760742,65.23257446289062
7167,34.81016540527344,65.18256378173828
7177,34.86015701293945,65.13255310058594
7187,34.91014862060547,65.0825424194336
7197,34.960140228271484,65.03253173828125
7207,35.0101318359375,64.9825210571289
7217,35.060123443603516,64.93251037597656
7227,35.11011505126953,64.88249969482422
7237,35.16010665893555,64.83248901367188
7248,35.21009826660156,64.78247833251953
7258,35.26008987426758,64.73246765136719
7268,35.310081481933594,64.68245697021484
7278,35.36007308959961,64.6324462890625
7288,35.410064697265625,64.58243560791016
7298,35.46005630493164,64.53242492675781
7308,35.510047912597656,64.48241424560547
7318,35.56003952026367,64.43240356445312
7328,35.61003112792969,64.38239288330078
7338,35.6600227355957,64.33238220214844
7348,35.71001434326172,64.2823715209961
7358,35.760005950927734,64.23236083984375
7368,35.80999755859375,64.1823501586914
7378,35.859989166259766,64.13233947753906
7389,35.90998077392578,64.08232879638672
7399,35.9599723815918,64.03231811523438
7409,36.00996398925781,63.98231506347656
7419,36.05995559692383,63.93232345581055
7429,36.109947204589844,63.88233184814453
7439,36.15993881225586,63.832340240478516
7449,36.209930419921875,63.7823486328125
7460,36.25992202758789,63.732357025146484
7470,36.309913635253906,63.68236541748047
7480,36.35990524291992,63.63237380981445
7490,36.40989685058594,63.58238220214844
7500,36.45988845825195,63.53239059448242
7510,36.50988006591797,63.482398986816406
7521,36.559871673583984,63.43240737915039
7531,36.60986328125,63.382415771484375
7541,36.659854888916016,63.33242416381836
7551,36.70984649658203,63.282432556152344
7561,36.75983810424805,63.23244094848633
7571,36.80982971191406,63.18244934082031
7581,36.85982131958008,63.1324577331543
7592,36.909812927246094,63.08246612548828
7602,36.95980453491211,63.032474517822266
7612,37.009796142578125,62.98248291015625
7622,37.05978775024414,62.932491302490234
7633,37.109779357910156,62.88249969482422
7643,37.15977096557617,62.8325080871582
7653,37.20976257324219,62.78251647949219
7663,37.2597541809082,62.73252487182617
7673,37.30974578857422,62.682533264160156
7683,37.359737396240234,62.63254165649414
7694,37.40972900390625,62.582550048828125
7704,37.459720611572266,62.53255844116211
7714,37.50971221923828,62.482566833496094
7724,37.5597038269043,62.43257522583008
7734,37.60969543457031,62.38258361816406
7744,37.65968704223633,62.33259201049805
7754,37.709678649902344,62.28260040283203
7764,37.75967025756836,62.232608795166016
7774,37.809661865234375,62.1826171875
7784,37.85965347290039,62.132625579833984
7794,37.909645080566406,62.08263397216797
7804,37.95963668823242,62.03264236450195
7814,38.00962829589844,61.98265075683594
7824,38.05961990356445,61.93265914916992
7835,38.10961151123047,61.882667541503906
7845,38.159603118896484,61.83267593383789
7855,38.2095947265625,61.782684326171875
7865,38.259586334228516,61.73269271850586
7875,38.30957794189453,61.682701110839844
7885,38.35956954956055,61.63270950317383
7895,38.40956115722656,61.58271789550781
7905,38.45955276489258,61.5327262878418
7915,38.509544372558594,61.48273468017578
7925,38.55953598022461,61.432743072509766
7936,38.609527587890625,61.38275146484375
7946,38.65951919555664,61.332759857177734
7956,38.709510803222656,61.28276824951172
7966,38.75950241088867,61.2327766418457
7977,38.80949401855469,61.18278503417969
7987,38.8594856262207,61.13279342651367
7997,38.90947723388672,61.082801818847656
8007,38.959468841552734,61.03281021118164
8017,39.00946044921875,60.982818603515625
8027,39.059452056884766,60.93282699584961
8038,39.10944366455078,60.882835388183594
8048,39.1594352722168,60.83284378051758
8058,39.20942687988281,60.78285217285156
8068,39.25941848754883,60.73286056518555
8078,39.309410095214844,60.68286895751953
8088,39.35940170288086,60.632877349853516
8098,39.409393310546875,60.5828857421875
8108,39.45938491821289,60.532894134521484
8118,39.509376525878906,60.48290252685547
8128,39.55936813354492,60.43291091918945
8138,39.60935974121094,60.38291931152344
8148,39.65935134887695,60.33292770385742
8158,39.70934295654297,60.282936096191406
8168,39.759334564208984,60.23294448852539
8179,39.809326171875,60.182952880859375
8189,39.859317779541016,60.13296127319336
8199,39.90930938720703,60.082969665527344
8209,39.95930099487305,60.03297805786133
8219,40.00929260253906,59.98298645019531
8229,40.05928421020508,59.9329948425293
8239,40.109275817871094,59.88300323486328
8250,40.15926742553711,59.833011627197266
8260,40.209259033203125,59.78302001953125
8270,40.25925064086914,59.733028411865234
8280,40.309242248535156,59.68303680419922
8290,40.35923385620117,59.6330451965332
8300,40.40922546386719,59.58305358886719
8310,40.4592170715332,59.53306198120117
8321,40.50920867919922,59.483070373535156
8331,40.559200286865234,59.43307876586914
8341,40.60919189453125,59.383087158203125
8352,40.659183502197266,59.33309555053711
8362,40.70917510986328,59.283103942871094
8372,40.7591667175293,59.23311233520508
8382,40.80915832519531,59.18312072753906
8392,40.85914993286133,59.13312911987305
8402,40.909141540527344,59.08313751220703
8412,40.95913314819336,59.033145904541016
8423,41.009124755859375,58.983154296875
8433,41.05911636352539,58.933162689208984
8443,41.109107971191406,58.88317108154297
8453,41.15909957885742,58.83317947387695
